hotel_id,hotel_name,area,platform,source_url,detected_name,status,rows_added,started_at,finished_at,last_error
BOD080,Myndos Oda & kahvalti,Gümüşlük,google_travel,https://www.google.com/travel/hotels/entity/ChgIqqvF8smdko4KGgwvZy8xaGY0bWRiel8QAQ?q=Myndos%20Oda%20%26%20kahvalti%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ved=2ahUKEwjDypGumr6WAxWoAwYAHfHqA1MQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Myndos Oda & kahvalti,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T14:57:04Z,2026-08-26T14:57:04Z,
BOD086,Vega Aparts,Gümüşlük,google_travel,https://www.google.com/travel/hotels/entity/ChkIzdWl4u2Z7eoMGg0vZy8xMWNzMDR3cXk0EAE?q=Vega%20Aparts%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwia8IHemr6WAxUsdUECHfFDK1cQvukIegQIAxAC,Vega Aparts,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T14:57:38Z,2026-08-26T14:57:38Z,
BOD087,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,google_travel,https://www.google.com/travel/hotels/entity/ChkIvoT_1--qsqtmGg0vZy8xMWZ0MDN0NHdnEAE?q=Wanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwj5gtjkmr6WAxUgQ0ECHbFvLoQQvukIegQIAxAC,Wanderheaven Camping & Tiny House Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T14:58:14Z,2026-08-26T14:58:14Z,
BOD088,Baia Bodrum Hotel,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChgIj8jCtfnP6LOWARoLL2cvMXRkXzdjbjUQAQ?q=Baia%20Bodrum%20Hotel%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwjxspHrmr6WAxU2TEECHQgYJoEQvukIegQIAxAC,Baia Bodrum Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T14:58:52Z,2026-08-26T14:58:52Z,
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChkIndCDzp2Bh5EDGg0vZy8xMWMza2RmYjN2EAE?q=Cape%20Bodrum%20Luxury%20Hotel%20%26%20Beach%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjF0Nnxmr6WAxUQBwYAHYdwNFoQvukIegQIAxAC,Cape Bodrum Luxury Hotel & Beach,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T14:59:22Z,2026-08-26T14:59:22Z,
BOD090,Costa Farilya Special Class Hotel Bodrum,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChcImKDItNyxy7N-GgsvZy8xdG1jdjlqdxAB?q=Costa%20Farilya%20Special%20Class%20Hotel%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwi_0cv4mr6WAxUvOAYAHSL-BWYQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Costa Farilya Special Class Hotel Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:00:19Z,2026-08-26T15:00:19Z,
BOD095,Mivara Luxury Bodrum,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChkIx9HcjJLU4qBeGg0vZy8xMWI2ZHA3ODluEAE?q=Mivara%20Luxury%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjj9sCcm76WAxXSBwYAHbImEY8QvukIegQIAxAC,Mivara Luxury Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:00:57Z,2026-08-26T15:00:57Z,
BOD096,Olira Boutique Hotel&SPA,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChcItYXzoL2fxOIXGgsvZy8xdGQ3d2N5NRAB?q=Olira%20Boutique%20Hotel%26SPA%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwjLtcKjm76WAxWqj3wGHX_GF08QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Olira Boutique Hotel&SPA,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:01:29Z,2026-08-26T15:01:29Z,
BOD098,Swissôtel Living Bodrum,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChkIlLOokvjigqA1Gg0vZy8xMXk1N2d3OTNfEAE?q=Swiss%C3%B4tel%20Living%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwibjaSym76WAxVWYEECHQU4LhQQvukIegQIAxAC,Swissôtel Living Bodrum,COMPLETED,10,2026-08-26T15:02:01Z,2026-08-26T15:02:01Z,
BOD099,Villa Oliva Butik Otel,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChkIkN7p8P39zesaGg0vZy8xMWY2NnRjNnRiEAE?q=Villa%20Oliva%20Butik%20Otel%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjr2Ii5m76WAxV8d0ECHWh-BvsQvukIegQIAxAC,Villa Oliva Butik Otel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:03:07Z,2026-08-26T15:03:07Z,
BOD101,Vita Bella Hotel Resort & Spa,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChkIneO864rglboNGg0vZy8xMWg1MjFfOWsxEAE?q=Vita%20Bella%20Hotel%20Resort%20%26%20Spa%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjQoqnHm76WAxV3SEECHWX1CgYQvukIegQIAxAC,Vita Bella Hotel Resort & Spa,COMPLETED,10,2026-08-26T15:03:45Z,2026-08-26T15:03:45Z,
BOD102,Akyalı Butik Hotel,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChgIlbPGuuqElZ8jGgwvZy8xaGMyeXdwZjEQAQ?q=Akyal%C4%B1%20Butik%20Hotel%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjVz4LOm76WAxUgQ0ECHbFvLoQQvukIegQIAxAC,Akyalı Butik Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:04:25Z,2026-08-26T15:04:25Z,
BOD104,Greenport Bodrum,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkI6YHBsbyHrLJCGg0vZy8xMWNqazJ2OW52EAE?q=Greenport%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjjraDcm76WAxUYQ0ECHbKvJJkQvukIegQIAxAC,Greenport Bodrum,COMPLETED,7,2026-08-26T15:05:04Z,2026-08-26T15:05:04Z,
BOD105,İsolina Hotel,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkI2rPL1dHo1Yw4Gg0vZy8xMXN2amYyaGJfEAE?q=%C4%B0solina%20Hotel%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiytvjim76WAxVQlHwGHZXGNkcQvukIegQIAxAC,İsolina Hotel,COMPLETED,22,2026-08-26T15:05:56Z,2026-08-26T15:05:56Z,
BOD106,La Blanche Island Bodrum,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkI4eCHteSeoocbGg0vZy8xMWI2ZDQwNTc3EAE?q=La%20Blanche%20Island%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ved=2ahUKEwj3oo7qm76WAxVZBAYAHT2aPXsQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,La Blanche Island Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:06:51Z,2026-08-26T15:06:51Z,
BOD107,Le Méridien Bodrum Beach Resort,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkIjZOUgv6r2M5FGg0vZy8xMWo4dnJwcjAwEAE?q=Le%20M%C3%A9ridien%20Bodrum%20Beach%20Resort%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwje3sDwm76WAxW7OgYAHaBPIiwQvukIegQIAxAC,Le Méridien Bodrum Beach Resort,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:08:32Z,2026-08-26T15:08:32Z,
BOD108,Lujo Hotel Bodrum,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkIi8Wuu6C7wvESGg0vZy8xMWZ5NTU3MTB2EAE?q=Lujo%20Hotel%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwiP4u-EnL6WAxUECAYAHZ-9D3cQvukIegQIAxAC,Lujo Hotel Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:09:12Z,2026-08-26T15:09:12Z,
BOD109,Oscar Seaside Hotel & Spa,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChoIh_eat86k7YyVARoNL2cvMTFzdHliZmJoXxAB?q=Oscar%20Seaside%20Hotel%20%26%20Spa%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiJlceMnL6WAxU8ekECHYoME5MQvukIegQIAxAC,Oscar Seaside Hotel & Spa,COMPLETED,23,2026-08-26T15:09:58Z,2026-08-26T15:09:58Z,
BOD111,Zena Hotel Bodrum,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkItK_FiY_Soc90Gg0vZy8xMWI2MzhuNno5EAE?q=Zena%20Hotel%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ved=2ahUKEwiMyP6ZnL6WAxVOb0ECHew7Fu4QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Zena Hotel Bodrum,COMPLETED,10,2026-08-26T15:11:16Z,2026-08-26T15:11:16Z,
BOD113,Kadıkale Resort,Kadıkalesi,google_travel,https://www.google.com/travel/hotels/entity/ChcI267av9v2hps2GgsvZy8xdGZkdmtjMBAB,Kadıkale Resort,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:12:13Z,2026-08-26T15:12:13Z,
BOD116,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity?q=Acropol%20Of%20Bodrum%20Beach%20Hotel%20%20%20Restaurant%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiazLvFnL6WAxXNcUECHZHjF48QvukIegUIAxC6Aw&ts=CAEaWwo9EjsKDS9nLzExajN3cmgweG06KkFjcm9wb2wgT2YgQm9kcnVtIEJlYWNoIEhvdGVsIC0gUmVzdGF1cmFudBIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Acropol Of Bodrum Beach Hotel - Restaurant · 204 sonuç,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:13:06Z,2026-08-26T15:13:06Z,
BOD119,"Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChgI7MOug7ORgqmWARoLL2cvMXhnYzB3cHcQAQ?q=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20%20%20Yah%C5%9Fi%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjCiKDhnL6WAxX_lHwGHRXjCUkQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,"Bodrum Suites Apart Otel, Ortakent - Yahşi",VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:13:48Z,2026-08-26T15:13:48Z,
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChoIppOc87W0lb3MARoNL2cvMTFrYnozeXA3bRAB?q=Celeste%20Bella%20Luxury%20Hotel%20%26%20Spa%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiLwtHpnL6WAxXImXwGHSCrI08QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Celeste Bella Luxury Hotel & Spa,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:14:22Z,2026-08-26T15:14:22Z,
BOD122,Florida Otel,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChkIvZS0lqWeo9z2ARoML2cvMTEzZGc5MWg5EAE?q=Florida%20Otel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiPzKT6nL6WAxW6OwYAHaONGRIQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Florida Otel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:14:57Z,2026-08-26T15:14:57Z,
BOD123,Hotel Marma Beach,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChkI5qb0noHmrK5cGg0vZy8xMWNtX2h3c2Z3EAE?q=Hotel%20Marma%20Beach%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwjQ_pCBnb6WAxXSBwYAHbImEY8QvukIegQIAxAC,Hotel Marma Beach,COMPLETED,12,2026-08-26T15:15:26Z,2026-08-26T15:15:26Z,
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChkIrYXbsuDe6uoGGg0vZy8xMWI2ZGZuazd2EAE?q=Kefi%20Beach%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiGoJiQnb6WAxXQcEECHZd4EEwQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Kefi Beach Bodrum,COMPLETED,10,2026-08-26T15:16:15Z,2026-08-26T15:16:15Z,
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChoIjeq4lani94SRARoNL2cvMTFubjcwMXE2eBAB?q=Khai%20Hotel%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwimuaSXnb6WAxUeBwYAHb6YAFsQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Khai Hotel Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:17:24Z,2026-08-26T15:17:24Z,
BOD127,Kriss Hotel,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChcI09aXptq55YVHGgsvZy8xdGRocGI2ORAB?q=Kriss%20Hotel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwinmZGxnb6WAxV4pnwGHSZ3BhAQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Kriss Hotel,COMPLETED,9,2026-08-26T15:18:00Z,2026-08-26T15:18:00Z,
BOD128,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChoI4JP_1d-6pq7eARoNL2cvMTF0am56eG1tZBAB?q=Lugga%20Boutique%20Hotel%20%26%20Beach%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwj9-ve4nb6WAxVihXwGHSlRADcQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Lugga Boutique Hotel & Beach,COMPLETED,67,2026-08-26T15:18:49Z,2026-08-26T15:18:49Z,
BOD129,Meggs Bodrum,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChkIhqayo5iKvu8VGg0vZy8xMWI2ZGZxcnFtEAE?q=Meggs%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwini57Anb6WAxUeBwYAHb6YAFsQvukIegQIAxAC,Meggs Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:21:28Z,2026-08-26T15:21:28Z,
BOD130,Petunya Beach Resort,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChgI3cTnmfOBvJQTGgwvZy8xaGMzeTBkMGMQAQ?q=Petunya%20Beach%20Resort%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjgj5fHnb6WAxVEi3wGHT5JC3YQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Petunya Beach Resort,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:22:15Z,2026-08-26T15:22:15Z,
BOD131,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChkIrbPiitil1K8MGg0vZy8xMXBjMXR6cjEyEAE?q=Regia%20Mare%20Beach%20Hotel%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwinqNTOnb6WAxV0eUECHVpfBmQQvukIegQIAxAC,Regia Mare Beach Hotel Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:22:58Z,2026-08-26T15:22:58Z,
BOD132,Viras Hotel & Beach,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChcIu6ao1tGG6ZhsGgsvZy8xdjI3M3pxaBAB?q=Viras%20Hotel%20%26%20Beach%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwino8bZnb6WAxUAcUECHXxeCAIQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Viras Hotel & Beach,COMPLETED,2,2026-08-26T15:23:48Z,2026-08-26T15:23:48Z,
BOD133,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChgIurukzIj3q9hkGgwvZy8xMTNqMXQ2amoQAQ?q=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjnv-3ynb6WAxUECAYAHZ-9D3cQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Yahşi Beach Hotel & Restaurant,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:24:40Z,2026-08-26T15:24:40Z,
BOD134,Yakamoz Otel,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChoIsp7Rm-yqgfC2ARoNL2cvMTFnbWR5dzkwZBAB?q=Yakamoz%20Otel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiqheD6nb6WAxVIQkECHQurFJoQvukIegQIAxAC,Yakamoz Otel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:25:14Z,2026-08-26T15:25:14Z,
BOD136,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChoIubvujcCOz-DMARoNL2cvMTFiNjNianFreRAB?q=Zest%20Exclusive%20Hotel%20and%20Spa%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwivq-6Jnr6WAxVUOAYAHbErFSUQvukIegQIAxAC,Zest Exclusive Hotel and Spa,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:25:51Z,2026-08-26T15:25:51Z,
BOD140,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,google_travel,https://www.google.com/travel/hotels/entity/ChkI2-iu15q5kbcWGg0vZy8xMWpoOHgwcHY0EAE?q=DoubleTree%20by%20Hilton%20Bodrum%20I%C5%9F%C4%B1l%20Club%20All%20Inclusive%20Resort%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjUlqSpnr6WAxUQBwYAHYdwNFoQvukIegQIAxAC,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:26:24Z,2026-08-26T15:26:24Z,
BOD143,Hotel Zeytinada,Torba,google_travel,https://www.google.com/travel/hotels/entity/ChcImdeM8b6Q57UNGgsvZy8xdGs1cW5tbBAB?q=Hotel%20Zeytinada%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwi9t43Fnr6WAxXABQYAHdCYLG8QvukIegQIAxAC,Hotel Zeytinada,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:27:05Z,2026-08-26T15:27:05Z,
BOD145,Moyo Luxury Hotel & Beach,Torba,google_travel,https://www.google.com/travel/hotels/entity/ChoI2tv28brhtZ7_ARoNL2cvMTFmZ203c2czcBAB?q=Moyo%20Luxury%20Hotel%20%26%20Beach%20Torba%20Bodrum&ved=2ahUKEwij_8Panr6WAxXmZkECHYt_Ff8QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ap=KigKEgnB3J8T-YlCQBGp3NIwsHU7QBISCfB6PCqkikJAEanc0qTgdjtA,Moyo Luxury Hotel & Beach,COMPLETED,9,2026-08-26T15:27:41Z,2026-08-26T15:27:41Z,
BOD146,Olivia Hotel,Torba,google_travel,https://www.google.com/travel/hotels/entity/ChgI5pTP-e-O0PtIGgwvZy8xaGM3a3IzcHQQAQ?q=Olivia%20Hotel%20Torba%20Bodrum&ved=2ahUKEwjpiIXinr6WAxXYLAYAHQiYBaYQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Olivia Hotel,COMPLETED,24,2026-08-26T15:28:31Z,2026-08-26T15:28:31Z,
BOD147,Omar Hotel & Suites,Torba,google_travel,https://www.google.com/travel/hotels/entity/ChgInsrCgN2-jv2xARoLL2cvMXRmaHZfNzMQAQ?q=Omar%20Hotel%20%26%20Suites%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiV36zpnr6WAxWiOQYAHYDAHI4QvukIegQIAxAC,Omar Hotel & Suites,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:29:41Z,2026-08-26T15:29:41Z,
BOD148,Rixos Premium Bodrum,Torba,google_travel,https://www.google.com/travel/hotels/entity/ChgIs66GzsSM5PSHARoLL2cvMXR4MTJwZDMQAQ?q=Rixos%20Premium%20Bodrum%20Torba%20Bodrum&ved=2ahUKEwiIsdX1nr6WAxV2YkECHUKPNxIQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Rixos Premium Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:30:15Z,2026-08-26T15:30:15Z,
BOD150,Samara Hotel,Torba,google_travel,https://www.google.com/travel/hotels/entity/ChgI1qjkw_2X2LexARoLL2cvMXZxdDJicDUQAQ?q=Samara%20Hotel%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjp9qKNn76WAxXIKwYAHZBnFE8QvukIegQIAxAC,Samara Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:31:09Z,2026-08-26T15:31:09Z,
BOD152,"Susona Bodrum, LXR Hotels & Resorts",Torba,google_travel,https://www.google.com/travel/hotels/entity/ChkIgfXTtKuLypd6Gg0vZy8xMWZ0eGs5bng1EAE?q=Susona%20Bodrum%2C%20LXR%20Hotels%20%26%20Resorts%20Torba%20Bodrum&ved=2ahUKEwjlpcWgn76WAxVEi3wGHT5JC3YQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,"Susona Bodrum, LXR Hotels & Resorts",VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:32:03Z,2026-08-26T15:32:03Z,
BOD153,The Oba Hotel,Torba,google_travel,https://www.google.com/travel/hotels/entity/ChkIwJfY9v-yi5BTGg0vZy8xMWw0bXpnNHpsEAE?q=The%20Oba%20Hotel%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjI19Wnn76WAxWJOQYAHSpSBBkQvukIegQIAxAC,The Oba Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:33:24Z,2026-08-26T15:33:24Z,
BOD155,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,google_travel,https://www.google.com/travel/hotels/entity/ChoI14f077b98uyAARoNL2cvMTFzeTNsbjZ4NRAB?q=Trend%20Life%20%7C%20Trendlife%20Hotels%20%26%20Beach%20Club%20Bodrum%20Torba%20Torba%20Bodrum&ved=2ahUKEwjO9r63n76WAxUECAYAHZ-9D3cQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T15:34:35Z,2026-08-26T15:34:35Z,
